timestamp,name,price,price_min,price_max,price_min_before_discount,price_max_before_discount,itemid
2023-06-18 16:44:48,"[HC GIFT]  Combo 2 Viên Tẩy Bồn Cầu Vim Power 5 Sạch Khuẩn Thơm Mát (55g/viên) - Hương Biển Xanh        """,5600000000,5600000000,5600000000,-1,-1,18522157633.0
2023-06-18 16:44:48,Nước Xả Vải Comfort Chống Nhăn túi 2.7L,17300000000,17300000000,17300000000,21900000000,21900000000,12126787705.0
2023-06-18 16:44:48,Nước Xả Vải Comfort Cho Da Nhạy Cảm Túi 2.8L,20900000000,20900000000,20900000000,21900000000,21900000000,422053681.0
2023-06-18 16:44:48,Combo 6 Túi Viên Giặt Tiện Lợi OMO Công Nghệ Anh Quốc - Khử Mùi (17 Viên/Túi),63900000000,63900000000,63900000000,84000000000,84000000000,11775341218.0
2023-06-18 16:44:48,Combo 2 Túi Viên Giặt Tiện Lợi OMO Công Nghệ Anh Quốc - Khử Mùi (17 Viên/Túi),21500000000,21500000000,21500000000,28000000000,28000000000,15709951412.0
2023-06-18 16:44:48,Combo 9 Viên Tẩy Bồn Cầu Vim Power 5 Sạch Khuẩn Thơm Mát (Hương Lavender | Hương Chanh | Hương Trà xanh & Chanh),24500000000,24500000000,24500000000,25200000000,25200000000,20388151495.0
2023-06-18 16:44:48,Combo 2 túi Nước Giặt Omo Matic 2.0kgx2,21900000000,21900000000,21900000000,26400000000,26400000000,5332837405.0
2023-06-18 16:44:48,[HC GIFT] Túi nước xả vải Comfort 200ml-Hương vườn xuân (mẫu ngẫu nhiên),50000000000,50000000000,50000000000,-1,-1,18688814397.0
2023-06-18 16:44:48,Combo 6 Hộp Viên Rửa Chén Sunlight 5 in 1 Dành Cho Máy Rửa Chén (28 Viên/Hộp),59500000000,59500000000,59500000000,84000000000,84000000000,5262396162.0
2023-06-18 16:44:48,Combo 6 Túi Viên Giặt Tiện Lợi OMO Công Nghệ Anh Quốc - Bền Màu (17 Viên/Túi),63900000000,63900000000,63900000000,84000000000,84000000000,12256400193.0
2023-06-18 16:44:48,Combo 2 Túi Nước Xả Vải Comfort Chống Nhăn 2.7L,34100000000,34100000000,34100000000,39800000000,39800000000,10558600107.0
2023-06-18 16:44:49,[HC GIFT] Combo 2 túi nước xả vải Comfort 200ml-Hương vườn xuân (giao ngẫu nhiên),50000000000,50000000000,50000000000,-1,-1,22944648774.0
